cardno	name	class	title	expansion	kind	rarity	cost	power	hp	type	keywords	ability	illustrator	image_url	url
CP01-036	カワカミプリンセス	ウィッチ	ウマ娘 プリティーダービー	コラボパック「ウマ娘 プリティーダービー」	フォロワー	BR	4	4	4	ウマ娘		"
食事コスト1：これは出走する。

ファンファーレ手札1枚を捨てる：相手のフォロワー1体を選ぶ。それに4ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP01-036
CP01-037	ナカヤマフェスタ	ウィッチ	ウマ娘 プリティーダービー	コラボパック「ウマ娘 プリティーダービー」	フォロワー	BR	9	7	7	ウマ娘		"
食事コスト1：これは出走する。

ファンファーレ相手のリーダーすべてと相手のフォロワーすべてに5ダメージ。自分の手札すべてを捨てる。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP01-037
CP01-038	トーセンジョーダン	ウィッチ	ウマ娘 プリティーダービー	コラボパック「ウマ娘 プリティーダービー」	フォロワー	BR	2	2	1	ウマ娘		"
食事コスト1：これは出走する。

ラストワード自分の墓場のスペル1枚を選ぶ。それを手札に加える。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP01-038
CP01-039	ナリタトップロード	ウィッチ	ウマ娘 プリティーダービー	コラボパック「ウマ娘 プリティーダービー」	フォロワー	BR	3	3	3	ウマ娘		"
食事コスト1：これは出走する。

【出走時】これは攻撃力+1/体力+1する。2枚引く。自分の手札1枚を捨てる。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP01-039
CP01-LD03	〔花嫁たるもの！！〕カワカミプリンセス	ウィッチ	ウマ娘 プリティーダービー	コラボパック「ウマ娘 プリティーダービー」	リーダー	-				-					https://shadowverse-evolve.com/cardlist/?cardno=CP01-LD03
CP02-035	川島瑞樹	ウィッチ	アイドルマスター シンデレラガールズ	コラボパック「アイドルマスター シンデレラガールズ」	フォロワー	LG	7	7	7	デレマス・クール		"
起動これをアクト：相手のリーダーすべてと相手の場のフォロワーすべてに3ダメージ。自分の墓場にあるカードの元のコストの種類数が9種類以上なら、代わりに7ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP02-035
CP02-036	一ノ瀬志希	ウィッチ	アイドルマスター シンデレラガールズ	コラボパック「アイドルマスター シンデレラガールズ」	フォロワー	LG	5	2	5	デレマス・キュート		"
進化コスト2：これは進化する。

ファンファーレ自分のデッキの上3枚を見る。その中から、1枚をEXエリアに置いてよい。残りを墓場に置く。

起動これをアクト手札1枚を捨てる：相手の場のフォロワー1体を選ぶ。それに5ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP02-036
CP02-037	一ノ瀬志希	ウィッチ	アイドルマスター シンデレラガールズ	コラボパック「アイドルマスター シンデレラガールズ」	フォロワー・エボルヴ	LG		4	7	デレマス・キュート		"
【進化時】自分のEXエリアのカード1枚まで選ぶ。自分のリーダーに「それの元のコスト」と同じダメージ。このターン、それをプレイする際、コストを0にする。

起動これをアクト手札1枚を捨てる：相手の場のフォロワー1体を選ぶ。それに5ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP02-037
CP02-038	塩見周子	ウィッチ	アイドルマスター シンデレラガールズ	コラボパック「アイドルマスター シンデレラガールズ」	フォロワー	GR	9	3	3	デレマス・クール		"
これをプレイする際、手札のデレマス・カード3枚を捨てる：コストを-6する。

ファンファーレ相手の場のフォロワー1体を選ぶ。それに4ダメージ。2枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP02-038
CP02-039	速水奏	ウィッチ	アイドルマスター シンデレラガールズ	コラボパック「アイドルマスター シンデレラガールズ」	フォロワー	GR	3	3	3	デレマス・クール		"
進化コスト1：これは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP02-039
CP02-040	速水奏	ウィッチ	アイドルマスター シンデレラガールズ	コラボパック「アイドルマスター シンデレラガールズ」	フォロワー・エボルヴ	GR		4	4	デレマス・クール		"
【進化時】【レッスン_2】：相手の場のフォロワー1体を選ぶ。それに4ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP02-040
CP02-041	センター・オブ・ストリート	ウィッチ	アイドルマスター シンデレラガールズ	コラボパック「アイドルマスター シンデレラガールズ」	スペル	GR	3			デレマス・パッション		"
クイック

相手の場のフォロワー1体を選ぶ。それに5ダメージ。自分の場にパッション・フォロワーがいるなら、1枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP02-041
CP02-042	荒木比奈	ウィッチ	アイドルマスター シンデレラガールズ	コラボパック「アイドルマスター シンデレラガールズ」	フォロワー	SR	2	2	2	デレマス・クール		"
進化コスト1：これは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP02-042
CP02-043	荒木比奈	ウィッチ	アイドルマスター シンデレラガールズ	コラボパック「アイドルマスター シンデレラガールズ」	フォロワー・エボルヴ	SR		3	3	デレマス・クール		"
【進化時】自分の墓場の元のコスト2以下のデレマス・スペル1枚を選ぶ。それのコストを0にしてプレイする。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP02-043
CP02-044	宮本フレデリカ	ウィッチ	アイドルマスター シンデレラガールズ	コラボパック「アイドルマスター シンデレラガールズ」	フォロワー	SR	2	2	2	デレマス・キュート		"
ターンごとに1回、自分が元のコスト5以上のカードをプレイしたとき、相手のリーダー1人か相手の場のフォロワー1体を選ぶ。それに3ダメージ。1枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP02-044
CP02-045	おしゃまなコアクマ	ウィッチ	アイドルマスター シンデレラガールズ	コラボパック「アイドルマスター シンデレラガールズ」	スペル	SR	1			デレマス・クール		"
クイック

相手の場のフォロワー1体を選ぶ。それに2ダメージ。自分の場のデレマス・フォロワーが3体以上なら、代わりに3ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP02-045
CP02-046	松本沙理奈	ウィッチ	アイドルマスター シンデレラガールズ	コラボパック「アイドルマスター シンデレラガールズ」	フォロワー	BR	3	1	5	デレマス・クール		"
自分がスペルをプレイしたとき、相手の場のフォロワー1体を選ぶ。それに2ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP02-046
CP02-047	城ヶ崎莉嘉	ウィッチ	アイドルマスター シンデレラガールズ	コラボパック「アイドルマスター シンデレラガールズ」	フォロワー	BR	1	1	1	デレマス・パッション		"
進化コスト2：これは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP02-047
CP02-048	城ヶ崎莉嘉	ウィッチ	アイドルマスター シンデレラガールズ	コラボパック「アイドルマスター シンデレラガールズ」	フォロワー・エボルヴ	BR		2	2	デレマス・パッション		"
【進化時】自分のデッキから元のコスト3以下のスペル1枚を探し、手札に加える。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP02-048
CP02-049	小早川紗枝	ウィッチ	アイドルマスター シンデレラガールズ	コラボパック「アイドルマスター シンデレラガールズ」	フォロワー	BR	1	1	2	デレマス・キュート		"
ファンファーレ自分の場の他のデレマス・フォロワー1体を選ぶ。それは攻撃力+1/体力+1する。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP02-049
CP02-050	村上巴	ウィッチ	アイドルマスター シンデレラガールズ	コラボパック「アイドルマスター シンデレラガールズ」	フォロワー	BR	6	5	5	デレマス・パッション		"
これをプレイする際、手札1枚を捨てる：コストを-2する。

ファンファーレ自分のデッキからスペルをカード名が異なるように2枚まで探し、手札に加える。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP02-050
CP02-051	満開のパノラマ	ウィッチ	アイドルマスター シンデレラガールズ	コラボパック「アイドルマスター シンデレラガールズ」	スペル	BR	5			デレマス・クール		"
クイック

相手の場のフォロワー2体まで選ぶ。それを破壊する。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP02-051
CP02-LD03	〔アンビバレント・アクト〕川島瑞樹	ウィッチ	アイドルマスター シンデレラガールズ	コラボパック「アイドルマスター シンデレラガールズ」	リーダー	-				-					https://shadowverse-evolve.com/cardlist/?cardno=CP02-LD03
CP02-SP06a	羽衣小町	ウィッチ	アイドルマスター シンデレラガールズ	コラボパック「アイドルマスター シンデレラガールズ」	フォロワー	SP	9	3	3	デレマス・クール		"
これをプレイする際、手札のデレマス・カード3枚を捨てる：コストを-6する。

ファンファーレ相手の場のフォロワー1体を選ぶ。それに4ダメージ。2枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP02-SP06a
CP03-042	銀の茨の竜使い ルキエ	ウィッチ	カードファイト!! ヴァンガード	コラボパック「カードファイト!! ヴァンガード」	フォロワー	LG	7	5	5	ヴァンガード・ペイルムーン		"
【突進】【ツインドライブ】

ファンファーレ自分の消滅領域の元のコスト4以下のペイルムーン・フォロワーと元のコスト3以下のペイルムーン・フォロワーと元のコスト2以下のペイルムーン・フォロワーそれぞれ1枚まで選ぶ。それを場に出す。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP03-042
CP03-043	ナイトメアドール ありす	ウィッチ	カードファイト!! ヴァンガード	コラボパック「カードファイト!! ヴァンガード」	フォロワー	LG	3	3	3	ヴァンガード・ペイルムーン		"
進化コスト1：これは進化する。

【ツインドライブ】

ファンファーレ自分のデッキの上1枚を消滅させる。自分の消滅領域が5枚以上なら、1枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP03-043
CP03-044	ナイトメアドール ありす	ウィッチ	カードファイト!! ヴァンガード	コラボパック「カードファイト!! ヴァンガード」	フォロワー・エボルヴ	LG		4	4	ヴァンガード・ペイルムーン		"
【ツインドライブ】

【進化時】下記から1つチョイスする。【1】自分の消滅領域の元のコスト2以下のペイルムーン・フォロワー1枚を選ぶ。それを場に出す。【2】コスト4：自分の消滅領域のペイルムーン・フォロワー1枚を選ぶ。それを場に出す。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP03-044
CP03-045	パープル・トラピージスト	ウィッチ	カードファイト!! ヴァンガード	コラボパック「カードファイト!! ヴァンガード」	フォロワー	LG	2	2	3	ヴァンガード・ペイルムーン		"
ファンファーレ下記から1つチョイスする。【1】1枚引く。自分の手札1枚を消滅させる。【2】自分の場のペイルムーン・フォロワー1体を選ぶ。自分の消滅領域が5枚以上なら、それは【疾走】を持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP03-045
CP03-046	クリムゾン・ビーストテイマー	ウィッチ	カードファイト!! ヴァンガード	コラボパック「カードファイト!! ヴァンガード」	フォロワー	GR	4	3	3	ヴァンガード・ペイルムーン		"
進化コスト1：これは『バーキング・マンティコア』に進化する。

【守護】

ファンファーレ手札のペイルムーン・カード1枚を消滅：2枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP03-046
CP03-047	バーキング・マンティコア	ウィッチ	カードファイト!! ヴァンガード	コラボパック「カードファイト!! ヴァンガード」	フォロワー・エボルヴ	GR		4	4	ヴァンガード・ペイルムーン		"
【守護】【ツインドライブ】

【進化時】相手の場のフォロワー1体を選ぶ。それに4ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP03-047
CP03-048	ミストレス・ハリケーン	ウィッチ	カードファイト!! ヴァンガード	コラボパック「カードファイト!! ヴァンガード」	フォロワー	GR	2	3	2	ヴァンガード・ペイルムーン		"
ファンファーレ自分の消滅領域が5枚以上なら、これは【疾走】を持つ。

起動これをアクト消滅：相手の場のフォロワー1体を選ぶ。それに3ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP03-048
CP03-049	ゴールデン・ビーストテイマー	ウィッチ	カードファイト!! ヴァンガード	コラボパック「カードファイト!! ヴァンガード」	フォロワー	GR	4	4	4	ヴァンガード・ペイルムーン		"
ファンファーレ自分の消滅領域の元のコスト2以下のペイルムーン・フォロワー1枚を選ぶ。それを場に出す。

起動これをアクト：相手の場のフォロワー1体を選ぶ。それに「自分の場のペイルムーン・フォロワーの数」と同じダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP03-049
CP03-050	星空の旋律使い ファラ	ウィッチ	カードファイト!! ヴァンガード	コラボパック「カードファイト!! ヴァンガード」	フォロワー	GR	3	3	3	ヴァンガード・ペイルムーン		"
憑依コスト1：これはドライブを持つ。

【ドライブ獲得時】相手の場のフォロワー1体まで選ぶ。これは攻撃力+1/体力+1する。自分の消滅領域が5枚以上なら、それを破壊する。自分のリーダーは体力+2する。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP03-050
CP03-051	ターコイズ・ビーストテイマー	ウィッチ	カードファイト!! ヴァンガード	コラボパック「カードファイト!! ヴァンガード」	フォロワー	SR	2	2	2	ヴァンガード・ペイルムーン		"
憑依コスト1：これはドライブを持つ。

【ドライブ獲得時】相手の場のフォロワー1体まで選ぶ。それに2ダメージ。これは攻撃力+1/体力+1する。自分のデッキの上1枚を消滅させる。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP03-051
CP03-052	ダークメタル・バイコーン	ウィッチ	カードファイト!! ヴァンガード	コラボパック「カードファイト!! ヴァンガード」	フォロワー	SR	1	2	2	ヴァンガード・ペイルムーン		"
起動これをアクト：1枚引く。自分の手札1枚を消滅させる。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP03-052
CP03-053	ニトロジャグラー	ウィッチ	カードファイト!! ヴァンガード	コラボパック「カードファイト!! ヴァンガード」	フォロワー	SR	3	4	4	ヴァンガード・ペイルムーン		"
自分の消滅領域が5枚以上ある限り、これは【必殺】【守護】を持つ。

ファンファーレ自分のデッキの上5枚を見る。その中から、2枚まで消滅させてよい。残りを好きな順にデッキの下に置く。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP03-053
CP03-054	ミッドナイト・バニー	ウィッチ	カードファイト!! ヴァンガード	コラボパック「カードファイト!! ヴァンガード」	フォロワー	SR	2	2	2	ヴァンガード・ペイルムーン		"
憑依コスト1：これはドライブを持つ。

【ドライブ獲得時】これは攻撃力+1/体力+1する。自分のデッキの上2枚を見る。その中から、1枚を手札に加える。1枚を消滅させる。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP03-054
CP03-055	冥界の催眠術師	ウィッチ	カードファイト!! ヴァンガード	コラボパック「カードファイト!! ヴァンガード」	スペル	SR	1			ヴァンガード・ペイルムーン		"
クイック

下記から1つチョイスする。【1】相手の場のフォロワー1体を選ぶ。それに2ダメージ。【2】手札のペイルムーン・カード1枚を捨てる：相手の場のフォロワー1体を選ぶ。それに3ダメージ。自分のデッキの上3枚を消滅させる。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP03-055
CP03-056	ダイナマイト・ジャグラー	ウィッチ	カードファイト!! ヴァンガード	コラボパック「カードファイト!! ヴァンガード」	フォロワー	BR	2	2	3	ヴァンガード・ペイルムーン		"
ファンファーレ自分のデッキの上1枚を消滅させる。自分の消滅領域が5枚以上なら、相手のリーダーすべてに2ダメージ。

----------

（ドライブチェックによってこれが捲れたなら、自分の場のフォロワー1体は攻撃力+2する）
"			https://shadowverse-evolve.com/cardlist/?cardno=CP03-056
CP03-057	レインボー・マジシャン	ウィッチ	カードファイト!! ヴァンガード	コラボパック「カードファイト!! ヴァンガード」	フォロワー	BR	2	3	2	ヴァンガード・ペイルムーン		"
ファンファーレ自分の消滅領域のペイルムーン・カード1枚を選ぶ。それを手札に加える。自分の手札1枚を消滅させる。

----------

（ドライブチェックによってこれが捲れたなら、1枚引く）
"			https://shadowverse-evolve.com/cardlist/?cardno=CP03-057
CP03-058	スカイハイ・ウォーカー	ウィッチ	カードファイト!! ヴァンガード	コラボパック「カードファイト!! ヴァンガード」	フォロワー	BR	1	1	2	ヴァンガード・ペイルムーン		"
起動これを消滅：自分の場の他のペイルムーン・フォロワー1体を選ぶ。それをスタンドする。このターン、それは相手のリーダーを攻撃できない。

----------

（ドライブチェックによってこれが捲れたなら、自分の場のフォロワー1体をスタンドする。このターン、それは相手のリーダーを攻撃できない）
"			https://shadowverse-evolve.com/cardlist/?cardno=CP03-058
CP03-059	お菓子なピエロ	ウィッチ	カードファイト!! ヴァンガード	コラボパック「カードファイト!! ヴァンガード」	フォロワー	BR	2	1	3	ヴァンガード・ペイルムーン		"
【守護】

ファンファーレ自分のリーダーは体力+2する。自分のデッキの上1枚を消滅させる。

----------

（ドライブチェックによってこれが捲れたなら、自分のリーダーは体力+3する）
"			https://shadowverse-evolve.com/cardlist/?cardno=CP03-059
CP03-060	ジャンピング・ジル	ウィッチ	カードファイト!! ヴァンガード	コラボパック「カードファイト!! ヴァンガード」	フォロワー	BR	1	2	2	ヴァンガード・ペイルムーン		"
憑依コスト3：これはドライブを持つ。

【ドライブ獲得時】自分の消滅領域のペイルムーン・カード1枚まで選ぶ。それを手札に加える。これは攻撃力+1/体力+1する。

ファンファーレ自分のデッキの上2枚を消滅させる。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP03-060
CP03-061	スカル・ジャグラー	ウィッチ	カードファイト!! ヴァンガード	コラボパック「カードファイト!! ヴァンガード」	スペル	BR	1			ヴァンガード・ペイルムーン		"
自分の墓場のペイルムーン・カード2枚を選ぶ。それを消滅させる。1枚引く。（2枚を選べなければプレイできない）
"			https://shadowverse-evolve.com/cardlist/?cardno=CP03-061
CP03-062	狭間を超える少女	ウィッチ	カードファイト!! ヴァンガード	コラボパック「カードファイト!! ヴァンガード」	アミュレット	BR	2			ヴァンガード・ペイルムーン		"
【スタートアミュレット】（【スタートアミュレット】を持つカードはデッキに1種しか入れられない）

起動これをアクト墓場に置く：1枚引く。自分の手札1枚を消滅させる。この能力は自分の場にペイルムーン・フォロワーがいるなら使える。
"			https://shadowverse-evolve.com/cardlist/?cardno=CP03-062
CP03-LD03	〔魅惑の舞台へ〕鳴海アサカ	ウィッチ	カードファイト!! ヴァンガード	コラボパック「カードファイト!! ヴァンガード」	リーダー	-				-					https://shadowverse-evolve.com/cardlist/?cardno=CP03-LD03
CSD02a-004	横山千佳	ウィッチ	アイドルマスター シンデレラガールズ	コラボスターターデッキ「Cute」	フォロワー	GR	1	2	2	デレマス・キュート		"
ファンファーレ自分の墓場のキュート・カードが5枚以上なら、これは攻撃力+1/体力+2して、【守護】を持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=CSD02a-004
CSD02a-007	池袋晶葉	ウィッチ	アイドルマスター シンデレラガールズ	コラボスターターデッキ「Cute」	フォロワー	SR	3	3	3	デレマス・キュート		"
進化コスト1：これは進化する。

ファンファーレ自分の場の他のキュート・フォロワー1体を選ぶ。それは体力+1する。
"			https://shadowverse-evolve.com/cardlist/?cardno=CSD02a-007
CSD02a-008	池袋晶葉	ウィッチ	アイドルマスター シンデレラガールズ	コラボスターターデッキ「Cute」	フォロワー・エボルヴ	SR		4	4	デレマス・キュート		"
【進化時】手札のキュート・カード1枚を捨てる：相手の場のフォロワー1体を選ぶ。それに3ダメージ。1枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=CSD02a-008
CSD02b-004	岡崎泰葉	ウィッチ	アイドルマスター シンデレラガールズ	コラボスターターデッキ「Cool」	フォロワー	GR	4	4	4	デレマス・クール		"
ファンファーレ自分のデッキから元のコスト2以下のクール・フォロワー1枚を探し、場に出す。
"			https://shadowverse-evolve.com/cardlist/?cardno=CSD02b-004
CSD02b-010	水木聖來	ウィッチ	アイドルマスター シンデレラガールズ	コラボスターターデッキ「Cool」	フォロワー	BR	5	4	4	デレマス・クール		"
進化コスト2：これは進化する。

【疾走】（【疾走】を持つフォロワーは、場に出たターンから攻撃できる）
"			https://shadowverse-evolve.com/cardlist/?cardno=CSD02b-010
CSD02b-011	水木聖來	ウィッチ	アイドルマスター シンデレラガールズ	コラボスターターデッキ「Cool」	フォロワー・エボルヴ	BR		5	5	デレマス・クール		"
【疾走】

【進化時】相手の場のフォロワー1体を選ぶ。それに5ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=CSD02b-011
DSD01a-001	マナリアの魔導姫・アン	ウィッチ		DXスターターデッキ「学院に咲く双華」「武なる雷鳴」	フォロワー	LG	6	5	5	魔法使い・学院・プリンセス		"
ファンファーレ下記から1つチョイスする。自分の墓場の学院・カードが10枚以上なら、代わりに2つまで。

【1】自分のデッキから『アンの大魔法』1枚を探し、EXエリアに置く。このターン、次に自分が『アンの大魔法』をプレイする際、コストを-5する。【2】自分のデッキから『マナリアの竜姫・グレア』1枚を探し、場に出す。
"			https://shadowverse-evolve.com/cardlist/?cardno=DSD01a-001
DSD01a-002	マナリアの竜姫・グレア	ウィッチ		DXスターターデッキ「学院に咲く双華」「武なる雷鳴」	フォロワー	LG	3	3	3	魔法使い・学院・プリンセス		"
進化コスト1：これは進化する。

ファンファーレ相手の場のフォロワー1体を選ぶ。自分の墓場の学院・カードが10枚以上なら、それに4ダメージ。それのリーダーに1ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=DSD01a-002
DSD01a-003	マナリアの竜姫・グレア	ウィッチ		DXスターターデッキ「学院に咲く双華」「武なる雷鳴」	フォロワー・エボルヴ	LG		4	4	魔法使い・学院・プリンセス		"
これが場にいる限り、自分の学院・スペルが与えるダメージを+1する。

【進化時】自分のデッキから『グレアの炎熱』1枚を探し、EXエリアに置く。このターン、次に自分が『グレアの炎熱』をプレイする際、コストを-1する。
"			https://shadowverse-evolve.com/cardlist/?cardno=DSD01a-003
DSD01a-006	マナリアナイト・オーウェン	ウィッチ		DXスターターデッキ「学院に咲く双華」「武なる雷鳴」	フォロワー	GR	2	3	2	魔法使い・学院		"
【突進】（【突進】を持つフォロワーは、場に出たターンから相手のフォロワーを攻撃できる）

【攻撃時】『マナリアの魔弾』1枚をEXエリアに置く。

ファンファーレ自分の墓場の学院・カードが5枚以上なら、これは攻撃力+1/体力+1して、【指定攻撃】を持つ。
"			https://shadowverse-evolve.com/cardlist/?cardno=DSD01a-006
DSD01a-008	アンの大魔法	ウィッチ		DXスターターデッキ「学院に咲く双華」「武なる雷鳴」	スペル	GR	5			魔法使い・学院・プリンセス		"
下記から1つチョイスする。【1】相手のリーダー1人か相手の場のフォロワー1体を選ぶ。それに4ダメージ。1枚引く。【2】コスト3：相手のリーダー1人か相手の場のフォロワー1体を選ぶ。自分の墓場の学院・カードが10枚以上なら、それに8ダメージ。2枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=DSD01a-008
DSD01a-009	グレアの炎熱	ウィッチ		DXスターターデッキ「学院に咲く双華」「武なる雷鳴」	スペル	GR	1			魔法使い・学院・プリンセス		"
クイック

相手の場のフォロワー1体を選ぶ。それに2ダメージ。自分の墓場の学院・カードが5枚以上なら、代わりに3ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=DSD01a-009
DSD01a-010	マナリアの召喚士・ベリル	ウィッチ		DXスターターデッキ「学院に咲く双華」「武なる雷鳴」	フォロワー	SR	4	2	2	魔法使い・魔法生物・学院		"
進化コスト1：これは進化する。
"			https://shadowverse-evolve.com/cardlist/?cardno=DSD01a-010
DSD01a-011	マナリアの召喚士・ベリル	ウィッチ		DXスターターデッキ「学院に咲く双華」「武なる雷鳴」	フォロワー・エボルヴ	SR		3	3	魔法使い・魔法生物・学院		"
【進化時】自分のデッキの上5枚を見る。その中から、元のコスト2以下の学院・カード2枚までEXエリアに置いてよい。残りを好きな順にデッキの下に置く。このターン、それをプレイする際、コストを-2する。
"			https://shadowverse-evolve.com/cardlist/?cardno=DSD01a-011
DSD01a-014	マナリアの知識	ウィッチ		DXスターターデッキ「学院に咲く双華」「武なる雷鳴」	スペル	SR	1			魔法使い・学院		"
これをプレイする際、追加コストとして手札の学院・カード2枚を公開する。（追加コストを支払わなければプレイできない）

1枚引く。『マナリアの魔弾』1枚をEXエリアに置く。

―――――――――――――――

『マナリアの魔弾』ウィッチ魔法使い・学院・スペルコスト2相手の場のフォロワー1体を選ぶ。それに3ダメージ。自分の墓場の学院・カードが10枚以上なら、それのリーダーに2ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=DSD01a-014
DSD01a-015	術式の教師・ジル	ウィッチ		DXスターターデッキ「学院に咲く双華」「武なる雷鳴」	フォロワー	BR	1	1	2	魔法使い・学院		"
ファンファーレ下記から1つチョイスする。【1】『マナリアの魔弾』1枚をEXエリアに置く。【2】自分の墓場の学院・スペル1枚を選ぶ。自分の墓場の学院・カードが5枚以上なら、それを手札に加える。

―――――――――――――――

『マナリアの魔弾』ウィッチ魔法使い・学院・スペルコスト2相手の場のフォロワー1体を選ぶ。それに3ダメージ。自分の墓場の学院・カードが10枚以上なら、それのリーダーに2ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=DSD01a-015
DSD01a-T01	マナリアの魔弾	ウィッチ		DXスターターデッキ「学院に咲く双華」「武なる雷鳴」	スペル・トークン	-	2			魔法使い・学院		"
相手の場のフォロワー1体を選ぶ。それに3ダメージ。自分の墓場の学院・カードが10枚以上なら、それのリーダーに2ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=DSD01a-T01
ECP01-019	シュヴァルグラン	ウィッチ	ウマ娘 プリティーダービー	EXコラボパック「ウマ娘 プリティーダービー」	フォロワー	LG	2	2	2	ウマ娘		"
進化コスト1：これは進化する。

食事コスト1：これは出走する。

ファンファーレ自分のエボルヴデッキの表向きの『にんじん』1枚を選ぶ。自分の墓場のウマ娘・カードが10枚以上なら、それを裏向きにする。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP01-019
ECP01-020	シュヴァルグラン	ウィッチ	ウマ娘 プリティーダービー	EXコラボパック「ウマ娘 プリティーダービー」	フォロワー・エボルヴ	LG		3	3	ウマ娘		"
自分のターンごとに2回、「このターン中に自分のウマ娘・カードからダメージを受けた相手のフォロワー」が場から墓場に置かれたとき、1枚引く。自分の手札1枚を捨てる。

【進化時】相手の場のフォロワー1体を選ぶ。それに2ダメージ。自分の墓場のウマ娘・カードが10枚以上なら、代わりに4ダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP01-020
ECP01-021	タニノギムレット	ウィッチ	ウマ娘 プリティーダービー	EXコラボパック「ウマ娘 プリティーダービー」	フォロワー	LG	4	3	3	ウマ娘		"
食事コスト1：これは出走する。

【出走時】相手の場のフォロワー1体まで選ぶ。それに4ダメージ。これは攻撃力+1/体力+1する。

ファンファーレ自分のデッキから『ウオッカ』1枚と元のコスト1のウマ娘・スペル1枚を探し、手札に加える。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP01-021
ECP01-022	〔桃色のバックショット〕ナリタトップロード	ウィッチ	ウマ娘 プリティーダービー	EXコラボパック「ウマ娘 プリティーダービー」	フォロワー	LG	5	4	4	ウマ娘		"
食事コスト1：これは出走する。

【疾走】

【出走時】これは攻撃力+1/体力+1する。

【攻撃時】墓場の【疾走】を持つウマ娘・フォロワー3枚を消滅：相手の場のフォロワーすべてに「これの攻撃力」と同じダメージ。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP01-022
ECP01-023	ヴィルシーナ	ウィッチ	ウマ娘 プリティーダービー	EXコラボパック「ウマ娘 プリティーダービー」	フォロワー	GR	4	4	4	ウマ娘		"
食事コスト1：これは出走する。

【守護】

自分の場に『シュヴァルグラン』か『ヴィブロス』が出たとき、相手の場のフォロワー1体を選ぶ。それに2ダメージ。

ファンファーレ手札のウマ娘・カード1枚を捨てる：相手のリーダーすべてに2ダメージ。自分のリーダーは体力+2する。2枚引く。
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP01-023
ECP01-024	ヴィブロス	ウィッチ	ウマ娘 プリティーダービー	EXコラボパック「ウマ娘 プリティーダービー」	フォロワー	GR	3	5	2	ウマ娘		"
これをプレイする際、自分の場に『シュヴァルグラン』か『ヴィルシーナ』がいるなら、コストを-2する。

食事コスト1：これは出走する。

【突進】【指定攻撃】
"			https://shadowverse-evolve.com/cardlist/?cardno=ECP01-024
